Age,Height,Weight,Sex,Year,Season,City,Sport,Medal,AOS,AOE
29,177,77,M,2006,Summer,Paris,Shooting,Thanks,1,1
25,187,87,M,1912,Summer,Athina,Football,Thanks,1,1
22,177,78,M,1984,Summer,Los Angeles,Swimming,Thanks,1,2
33,179,83,M,2010,Winter,Montreal,Shooting,Thanks,1,1
28,188,78,M,1992,Summer,London,Weightlifting,Thanks,1,1
28,178,79,M,1992,Summer,Beijing,Boxing,Thanks,1,1
16,164,55,F,1972,Summer,Los Angeles,Athletics,Thanks,1,1
19,180,75,F,1996,Summer,Atlanta,Football,Thanks,1,1
15,177,70,M,1964,Summer,Athina,Wrestling,Thanks,1,3
22,163,58,M,1998,Summer,Munich,Rhythmic Gymnastics,Thanks,1,2
33,176,83,M,1968,Winter,Mexico City,Wrestling,Thanks,1,3
12,173,57,M,1948,Summer,Helsinki,Athletics,Thanks,1,2
25,173,73,M,1980,Summer,Paris,Shooting,Thanks,1,1
28,166,65,F,1988,Summer,London,Tennis,Thanks,1,1
23,170,62,M,1988,Summer,Seoul,Football,Thanks,1,2
32,180,82,F,2008,Summer,Beijing,Gymnastics,Thanks,1,1
25,168,52,M,1996,Summer,Rio de Janeiro,Athletics,Thanks,1,1
17,180,69,M,1996,Summer,Atlanta,Swimming,Thanks,1,1
27,166,72,M,1956,Summer,Mexico City,Boxing,Thanks,1,2
23,185,61,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
32,166,48,M,1996,Summer,Beijing,Hockey,Thanks,1,1
32,171,59,M,2014,Summer,Beijing,Athletics,Thanks,1,2
27,185,92,M,1992,Summer,Seoul,Sailing,Thanks,1,1
29,177,71,M,1956,Summer,Mexico City,Basketball,Thanks,1,2
31,168,82,M,2000,Summer,Sydney,Wrestling,Thanks,1,2
23,173,72,M,2006,Summer,Los Angeles,Cycling,Thanks,1,2
31,181,69,M,2006,Summer,Beijing,Wrestling,Thanks,1,2
31,194,85,M,1920,Summer,Seoul,Athletics,Thanks,1,1
33,183,89,M,1908,Summer,Beijing,Wrestling,Thanks,1,1
19,178,66,M,1984,Summer,Los Angeles,Athletics,Thanks,1,2
28,164,63,M,2006,Summer,Mexico City,Rhythmic Gymnastics,Thanks,1,1
24,174,74,M,1988,Summer,Seoul,Golf,Thanks,1,1
31,176,63,M,1992,Summer,Berlin,Athletics,Thanks,1,1
35,181,76,F,2008,Summer,Beijing,Hockey,Thanks,1,1
30,165,60,M,2008,Summer,Rio de Janeiro,Canoeing,Thanks,1,1
41,182,89,M,2008,Summer,Beijing,Shooting,Thanks,1,1
23,182,77,M,1948,Summer,Seoul,Wrestling,Thanks,1,1
18,173,64,M,1984,Summer,Los Angeles,Athletics,Thanks,1,2
29,180,66,M,2006,Summer,Berlin,Sailing,Silver,1,1
17,186,84,M,1920,Summer,Seoul,Canoeing,Thanks,1,1
27,170,64,M,1984,Summer,Los Angeles,Trampolining,Thanks,1,2
16,168,45,F,1964,Summer,London,Athletics,Thanks,1,1
28,182,77,F,1956,Summer,Beijing,Basketball,Thanks,1,2
30,194,88,M,1996,Summer,Montreal,Cross Country Skiing,Thanks,1,1
30,181,76,M,1996,Summer,Atlanta,Rowing,Thanks,1,1
34,165,54,F,1998,Winter,Stockholm,Canoeing,Thanks,1,2
21,188,84,M,1980,Summer,Montreal,Weightlifting,Thanks,1,1
31,181,76,M,1920,Summer,Helsinki,Athletics,Thanks,1,1
22,161,63,M,1998,Summer,Montreal,Taekwondo,Thanks,1,2
28,184,86,F,1996,Summer,Atlanta,Football,Thanks,1,1
21,178,71,M,1984,Summer,Seoul,Boxing,Thanks,1,1
20,169,60,F,1948,Summer,Seoul,Gymnastics,Thanks,1,1
15,188,78,M,1980,Summer,Rio de Janeiro,Skeleton,Thanks,1,1
20,165,48,F,2016,Summer,Seoul,Athletics,Thanks,1,1
33,175,74,M,1976,Summer,Montreal,Ski Jumping,Silver,1,2
18,169,68,F,2012,Summer,London,Wrestling,Thanks,1,1
25,177,83,F,2012,Summer,London,Ice Hockey,Thanks,1,1
27,178,64,M,1996,Summer,Berlin,Shooting,Thanks,1,1
16,173,58,M,1964,Summer,Los Angeles,Athletics,Thanks,1,2
28,167,43,M,1984,Summer,Montreal,Swimming,Thanks,1,2
28,180,78,M,1948,Summer,Atlanta,Diving,Thanks,1,1
23,190,67,M,1996,Summer,London,Athletics,Thanks,1,1
26,174,66,M,1996,Summer,Atlanta,Alpine Skiing,Thanks,1,1
45,175,85,F,2010,Summer,Sydney,Shooting,Thanks,1,2
31,177,85,M,2000,Summer,Munich,Cross Country Skiing,Thanks,1,1
23,166,62,M,1992,Summer,Mexico City,Gymnastics,Thanks,1,1
35,185,94,M,1964,Summer,Los Angeles,Shooting,Thanks,1,2
26,178,74,M,1908,Summer,Sydney,Gymnastics,Thanks,1,1
28,174,53,M,1996,Summer,Berlin,Rhythmic Gymnastics,Thanks,1,1
10,167,50,M,1972,Summer,Munich,Cycling,Thanks,1,2
22,166,61,M,2000,Summer,Paris,Boxing,Thanks,1,1
27,179,88,F,1948,Winter,Montreal,Cross Country Skiing,Thanks,1,2
20,162,72,F,2006,Summer,Sydney,Boxing,Thanks,1,1
22,174,60,M,1920,Summer,Moskva,Swimming,Thanks,1,1
29,169,62,M,1992,Summer,Los Angeles,Shooting,Thanks,1,1
20,178,69,M,1984,Summer,Montreal,Alpine Skiing,Thanks,1,2
26,171,70,M,1984,Summer,Los Angeles,Lacrosse,Thanks,1,2
24,170,57,M,1984,Summer,Los Angeles,Equestrianism,Thanks,1,2
18,182,92,F,2004,Summer,Athina,Fencing,Thanks,1,1
22,165,51,M,1992,Summer,Munich,Diving,Thanks,1,2
34,178,44,F,1996,Summer,Rio de Janeiro,Athletics,Thanks,1,1
32,182,76,M,1976,Summer,Beijing,Athletics,Thanks,1,2
19,171,52,M,1988,Summer,London,Athletics,Thanks,1,1
26,171,38,F,1984,Summer,Los Angeles,Athletics,Thanks,1,1
28,180,76,M,1976,Summer,Beijing,Athletics,Thanks,1,2
28,176,87,M,2012,Winter,Munich,Wrestling,Thanks,1,1
18,175,72,M,1984,Summer,Los Angeles,Boxing,Thanks,1,1
32,181,73,M,1976,Summer,Munich,Rowing,Thanks,1,1
19,172,58,M,1964,Summer,Barcelona,Athletics,Thanks,1,1
33,173,74,F,2008,Summer,Beijing,Fencing,Thanks,1,1
14,175,81,M,2000,Summer,Los Angeles,Alpine Skiing,Thanks,1,2
28,192,100,M,1924,Summer,Berlin,Wrestling,Thanks,1,2
28,180,74,F,1984,Summer,Los Angeles,Athletics,Thanks,1,1
33,185,67,M,1996,Summer,Berlin,Athletics,Thanks,1,1
25,182,85,M,1980,Summer,Sydney,Wrestling,Thanks,1,1
28,186,78,F,2014,Summer,Beijing,Basketball,Bronze,1,1
30,173,65,M,1948,Summer,Beijing,Athletics,Thanks,1,1
23,184,85,M,1992,Summer,Athina,Swimming,Thanks,1,1
27,186,78,M,1996,Summer,Atlanta,Hockey,Thanks,1,1
24,185,74,M,1920,Summer,Los Angeles,Athletics,Thanks,1,1
31,193,87,M,1992,Summer,Barcelona,Shooting,Thanks,1,1
30,165,72,M,2006,Summer,Los Angeles,Shooting,Thanks,1,1
16,186,82,M,1960,Summer,Beijing,Football,Thanks,1,1
30,185,68,M,1948,Summer,Berlin,Athletics,Thanks,1,1
34,176,81,M,2006,Winter,Chamonix,Water Polo,Thanks,1,2
38,171,84,M,2008,Winter,Beijing,Shooting,Thanks,1,2
17,166,60,M,1998,Summer,London,Swimming,Thanks,1,2
31,168,74,F,1956,Winter,Athina,Weightlifting,Thanks,1,2
26,175,70,M,1912,Summer,Rio de Janeiro,Wrestling,Thanks,1,1
28,197,102,M,1996,Summer,Athina,Swimming,Thanks,1,1
33,178,70,F,1992,Summer,Rio de Janeiro,Football,Thanks,1,1
15,176,71,M,1980,Summer,Los Angeles,Alpine Skiing,Thanks,1,1
28,184,77,M,1992,Summer,Vancouver,Athletics,Thanks,1,1
22,178,75,M,1928,Winter,Athina,Ice Hockey,Thanks,1,1
31,183,74,M,1996,Summer,Munich,Athletics,Thanks,1,1
30,162,59,M,1992,Summer,Seoul,Athletics,Thanks,1,1
30,192,81,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
21,181,71,M,1996,Summer,Atlanta,Cross Country Skiing,Thanks,1,1
22,188,79,M,1996,Summer,Atlanta,Swimming,Thanks,1,1
18,176,45,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
25,178,70,F,2012,Summer,Los Angeles,Athletics,Thanks,1,1
22,188,79,M,1968,Summer,Atlanta,Swimming,Thanks,1,1
21,175,64,M,1984,Summer,Los Angeles,Skeleton,Thanks,1,1
15,188,66,M,1964,Summer,Tokyo,Athletics,Thanks,1,1
28,173,75,F,2004,Summer,Athina,Hockey,Thanks,1,2
29,191,87,M,2000,Summer,Seoul,Wrestling,Thanks,1,1
32,191,72,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
35,178,82,F,2004,Summer,Atlanta,Canoeing,Thanks,1,1
28,188,88,M,1948,Summer,Atlanta,Athletics,Thanks,1,1
23,182,83,M,1948,Summer,Seoul,Wrestling,Thanks,1,1
36,188,95,M,1996,Summer,Atlanta,Hockey,Thanks,1,1
24,181,85,M,2004,Summer,Athina,Wrestling,Thanks,1,1
22,160,52,M,1976,Summer,Moskva,Alpine Skiing,Thanks,1,2
27,175,74,M,1968,Summer,Moskva,Athletics,Thanks,1,1
21,197,99,M,1996,Summer,Atlanta,Speed Skating,Thanks,1,1
23,183,69,M,2012,Summer,Munich,Swimming,Thanks,1,1
26,170,57,M,1992,Summer,Munich,Athletics,Thanks,1,1
24,193,86,M,1968,Summer,Roma,Cross Country Skiing,Thanks,1,1
27,190,91,F,2012,Summer,Beijing,Basketball,Thanks,1,1
30,169,73,M,1952,Summer,Moskva,Athletics,Thanks,1,1
20,166,52,M,1998,Summer,Berlin,Wrestling,Thanks,1,2
26,181,75,M,1976,Summer,Montreal,Cross Country Skiing,Thanks,1,2
36,171,59,M,1998,Summer,Beijing,Sailing,Thanks,1,1
17,171,57,F,1996,Summer,Atlanta,Diving,Thanks,1,3
34,178,66,M,1948,Summer,Roma,Sailing,Thanks,1,1
22,188,98,M,1948,Summer,Montreal,Ice Hockey,Thanks,1,1
26,176,77,F,1968,Summer,Seoul,Tennis,Thanks,1,1
18,184,73,M,1980,Summer,Berlin,Boxing,Thanks,1,1
16,189,73,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
18,164,56,M,1992,Summer,Sydney,Wrestling,Thanks,1,2
28,164,58,M,2006,Winter,Roma,Wrestling,Thanks,1,1
15,178,79,M,1998,Summer,Berlin,Wrestling,Thanks,1,1
31,175,68,M,2000,Summer,Montreal,Shooting,Thanks,1,2
29,169,53,M,1988,Summer,Seoul,Nordic Combined,Thanks,1,1
25,188,83,M,2012,Summer,Atlanta,Fencing,Thanks,1,1
22,176,59,M,1988,Summer,Seoul,Swimming,Thanks,1,1
25,177,62,M,1980,Summer,Berlin,Football,Thanks,1,2
25,178,79,M,1908,Summer,Athina,Wrestling,Thanks,1,1
29,190,94,M,1976,Winter,Los Angeles,Cross Country Skiing,Thanks,1,2
25,193,75,M,1996,Summer,Beijing,Canoeing,Thanks,1,1
24,166,63,M,2016,Summer,Rio de Janeiro,Shooting,Thanks,1,3
24,178,77,M,1992,Summer,Seoul,Table Tennis,Thanks,1,1
15,185,74,M,1984,Summer,Sydney,Gymnastics,Thanks,1,1
29,172,68,M,2006,Summer,Roma,Cross Country Skiing,Silver,1,1
29,173,62,M,1992,Summer,Seoul,Athletics,Thanks,1,1
33,176,74,F,2008,Summer,Barcelona,Athletics,Thanks,1,1
25,168,51,M,2012,Summer,Berlin,Athletics,Thanks,1,2
21,183,79,M,1948,Winter,Montreal,Swimming,Thanks,1,2
16,172,49,M,1996,Summer,London,Athletics,Thanks,1,1
28,171,69,F,2012,Summer,Beijing,Judo,Thanks,1,1
26,184,82,M,1964,Summer,Beijing,Athletics,Thanks,1,1
31,184,71,M,2014,Summer,Tokyo,Athletics,Thanks,1,1
21,167,68,M,2006,Winter,Montreal,Archery,Thanks,1,2
32,176,76,M,1968,Summer,Rio de Janeiro,Ice Hockey,Thanks,1,1
28,182,84,M,1996,Winter,Amsterdam,Canoeing,Thanks,1,3
27,171,64,M,1998,Summer,Beijing,Ice Hockey,Thanks,1,2
17,158,56,M,2006,Summer,Montreal,Swimming,Thanks,1,2
38,183,80,M,1908,Summer,Sydney,Shooting,Thanks,1,1
27,167,54,M,1992,Summer,Los Angeles,Athletics,Thanks,1,2
40,187,89,F,1996,Summer,Munich,Shooting,Thanks,1,3
31,179,74,M,2000,Summer,Los Angeles,Water Polo,Thanks,1,1
21,173,68,M,1996,Summer,Rio de Janeiro,Canoeing,Thanks,1,3
33,172,62,F,2000,Summer,Sydney,Gymnastics,Thanks,1,5
29,168,69,M,2006,Summer,Beijing,Athletics,Thanks,1,2
26,191,93,M,2000,Winter,Munich,Cross Country Skiing,Thanks,1,1
39,195,96,F,1996,Summer,Beijing,Cross Country Skiing,Thanks,1,1
26,176,65,M,1976,Summer,Sydney,Athletics,Thanks,1,1
14,172,64,F,1984,Summer,Sydney,Wrestling,Thanks,1,2
29,173,81,M,1980,Summer,Athina,Shooting,Thanks,1,1
33,188,74,M,1976,Summer,Beijing,Athletics,Thanks,1,2
27,186,70,F,1996,Summer,Stockholm,Luge,Thanks,1,1
17,173,53,M,1988,Summer,Los Angeles,Athletics,Thanks,1,1
29,192,92,M,2008,Summer,Beijing,Water Polo,Thanks,1,1
31,180,77,M,1980,Summer,Berlin,Wrestling,Thanks,1,1
18,179,59,M,1980,Summer,Los Angeles,Alpine Skiing,Thanks,1,2
32,176,77,M,1992,Winter,Beijing,Boxing,Thanks,1,2
24,156,48,F,1956,Winter,Rio de Janeiro,Biathlon,Bronze,1,1
28,170,65,F,1948,Summer,Moskva,Athletics,Thanks,1,1
29,167,61,M,1924,Summer,Seoul,Shooting,Thanks,1,2
24,180,88,F,2000,Summer,Vancouver,Table Tennis,Thanks,1,1
19,178,68,F,1988,Winter,Los Angeles,Athletics,Thanks,1,2
27,178,74,M,1984,Summer,Los Angeles,Shooting,Thanks,1,1
29,181,70,F,1920,Summer,London,Athletics,Thanks,1,1
16,181,68,M,2016,Summer,London,Boxing,Thanks,1,1
30,178,78,M,2000,Summer,Sydney,Diving,Thanks,1,2
32,181,80,M,1992,Summer,Beijing,Nordic Combined,Thanks,1,1
33,173,60,F,1992,Summer,Barcelona,Athletics,Thanks,1,1
25,166,64,M,1964,Winter,Beijing,Boxing,Thanks,1,2
19,182,69,M,1976,Summer,Los Angeles,Athletics,Thanks,1,3
22,174,72,F,1998,Summer,Beijing,Cross Country Skiing,Thanks,1,2
25,172,69,M,1908,Summer,Montreal,Swimming,Thanks,1,2
33,176,96,M,1908,Summer,Athina,Football,Thanks,1,2
28,198,113,M,2008,Summer,Beijing,Cycling,Thanks,1,1
21,189,75,M,1980,Summer,Moskva,Athletics,Thanks,1,1
32,179,74,M,2004,Summer,Athina,Gymnastics,Thanks,1,2
22,178,87,M,1956,Summer,Atlanta,Fencing,Thanks,1,2
30,179,69,F,1996,Summer,Roma,Art Competitions,Thanks,1,1
23,176,61,M,1924,Summer,London,Athletics,Thanks,1,1
22,180,86,M,1992,Summer,Seoul,Wrestling,Thanks,1,2
27,184,77,M,2000,Summer,Sydney,Weightlifting,Thanks,1,1
21,172,77,M,1964,Summer,Munich,Ice Hockey,Thanks,1,2
27,179,75,M,2000,Summer,Sydney,Shooting,Thanks,1,1
27,184,82,M,2000,Summer,Athina,Rowing,Thanks,1,1
38,176,80,M,1968,Summer,Beijing,Shooting,Thanks,1,2
27,182,76,M,2000,Summer,Beijing,Diving,Thanks,1,2
33,173,80,M,1952,Summer,Rio de Janeiro,Athletics,Thanks,1,1
22,178,67,M,1980,Summer,Rio de Janeiro,Football,Thanks,1,1
25,176,69,M,1976,Summer,Beijing,Basketball,Thanks,1,2
38,171,84,M,2006,Winter,Paris,Cross Country Skiing,Silver,1,2
24,171,73,M,1992,Summer,Los Angeles,Nordic Combined,Thanks,1,1
19,180,78,M,1980,Summer,Rio de Janeiro,Diving,Thanks,1,1
17,166,58,M,2016,Summer,Munich,Boxing,Thanks,1,1
26,176,61,M,1964,Summer,Los Angeles,Rowing,Thanks,1,1
23,179,75,F,1956,Summer,Beijing,Gymnastics,Thanks,1,1
20,165,53,M,1964,Summer,Munich,Gymnastics,Thanks,1,1
33,174,71,M,2014,Summer,Montreal,Diving,Thanks,1,2
26,192,80,M,1920,Summer,Beijing,Athletics,Thanks,1,1
31,165,53,M,1992,Summer,Seoul,Basketball,Thanks,1,1
27,169,52,M,2006,Summer,Athina,Athletics,Thanks,1,1
8,171,54,F,1984,Summer,London,Handball,Thanks,1,1
29,174,53,M,2006,Summer,Los Angeles,Diving,Thanks,1,1
20,167,55,M,2012,Summer,Mexico City,Athletics,Thanks,1,1
29,173,77,M,1998,Winter,Montreal,Cycling,Thanks,1,2
26,179,69,M,1948,Summer,Los Angeles,Athletics,Thanks,1,1
28,178,56,M,1984,Summer,Moskva,Athletics,Thanks,1,1
28,181,71,M,1964,Summer,Berlin,Athletics,Thanks,1,1
17,163,55,F,1984,Summer,Seoul,Athletics,Thanks,1,1
23,169,56,F,1956,Summer,Atlanta,Judo,Thanks,1,1
23,181,82,M,1948,Summer,Los Angeles,Alpine Skiing,Thanks,1,1
25,158,53,M,1964,Summer,Stockholm,Alpine Skiing,Thanks,1,1
19,170,54,F,2016,Summer,Sydney,Cycling,Thanks,1,1
20,171,64,M,1948,Summer,Atlanta,Athletics,Thanks,1,1
24,173,63,F,2016,Summer,Seoul,Fencing,Thanks,1,1
22,191,76,M,2012,Summer,Athina,Athletics,Thanks,1,1
26,181,81,M,1992,Summer,Mexico City,Nordic Combined,Thanks,1,1
25,182,86,M,1992,Summer,Helsinki,Cycling,Thanks,1,1
18,168,52,M,1980,Summer,Barcelona,Swimming,Thanks,1,1
23,182,71,M,1980,Summer,Rio de Janeiro,Athletics,Thanks,1,1
20,176,67,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
26,195,98,M,1996,Summer,Munich,Ice Hockey,Thanks,1,1
17,176,74,M,1968,Summer,Mexico City,Swimming,Thanks,1,3
31,177,78,M,1992,Summer,Rio de Janeiro,Cycling,Thanks,1,1
23,171,64,M,1992,Summer,Athina,Gymnastics,Thanks,1,1
17,168,40,M,1968,Summer,London,Athletics,Thanks,1,1
26,161,55,F,2012,Summer,London,Fencing,Thanks,1,1
26,170,76,M,2000,Summer,Seoul,Handball,Thanks,1,2
21,178,79,M,1980,Summer,Seoul,Cross Country Skiing,Thanks,1,2
39,178,76,M,1968,Summer,Beijing,Shooting,Thanks,1,3
28,175,75,F,1968,Summer,Beijing,Basketball,Thanks,1,2
17,174,75,M,1964,Summer,Atlanta,Wrestling,Thanks,1,1
27,179,64,F,1976,Summer,Seoul,Alpine Skiing,Thanks,1,2
22,167,65,M,1956,Summer,Mexico City,Alpine Skiing,Thanks,1,1
31,180,70,M,1984,Summer,Munich,Athletics,Thanks,1,2
31,179,84,F,2012,Summer,Atlanta,Fencing,Thanks,1,1
16,177,73,M,2012,Summer,London,Fencing,Thanks,1,1
29,178,85,F,1968,Summer,Seoul,Basketball,Thanks,1,5
30,182,79,F,2008,Summer,Beijing,Canoeing,Thanks,1,1
28,158,48,M,1984,Summer,Los Angeles,Gymnastics,Thanks,1,2
32,177,76,M,1948,Summer,Munich,Fencing,Thanks,1,1
32,173,69,M,1980,Summer,Munich,Football,Thanks,1,1
27,173,64,M,1992,Summer,Los Angeles,Gymnastics,Thanks,1,1
32,194,84,M,1976,Summer,Barcelona,Rowing,Thanks,1,1
24,184,86,M,2012,Summer,Stockholm,Judo,Thanks,1,1
20,179,67,M,1920,Summer,Helsinki,Athletics,Thanks,1,1
27,184,78,M,1948,Summer,Berlin,Swimming,Thanks,1,1
26,186,76,M,2006,Summer,Innsbruck,Water Polo,Thanks,1,1
31,174,80,M,1964,Winter,Montreal,Ice Hockey,Thanks,1,1
23,173,65,M,1992,Summer,Barcelona,Athletics,Thanks,1,1
20,181,64,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
33,184,96,M,2000,Summer,Paris,Shooting,Thanks,1,1
28,169,50,F,1988,Winter,Seoul,Athletics,Thanks,1,1
33,184,82,M,2006,Summer,Berlin,Shooting,Thanks,1,1
26,174,74,F,1968,Summer,London,Rowing,Thanks,1,1
36,184,95,M,2000,Winter,Sankt Moritz,Cross Country Skiing,Bronze,1,3
26,173,64,M,1980,Summer,Seoul,Swimming,Thanks,1,1
28,183,70,M,1984,Summer,Barcelona,Athletics,Thanks,1,2
19,181,76,F,2012,Summer,Mexico City,Basketball,Thanks,1,1
29,186,90,M,2000,Summer,Beijing,Boxing,Thanks,1,1
19,171,48,M,1984,Summer,Barcelona,Athletics,Thanks,1,2
22,180,52,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
35,181,82,M,2000,Summer,Beijing,Shooting,Thanks,1,2
31,190,90,F,1996,Summer,Atlanta,Ice Hockey,Thanks,1,1
33,169,65,M,1988,Summer,Seoul,Football,Thanks,1,1
30,172,46,M,1976,Summer,Barcelona,Gymnastics,Thanks,1,2
24,180,71,M,1980,Summer,Seoul,Football,Thanks,1,1
31,186,82,M,1952,Summer,Rio de Janeiro,Boxing,Thanks,1,1
24,180,73,M,2012,Summer,London,Nordic Combined,Thanks,1,1
30,176,68,M,2006,Summer,Athina,Athletics,Thanks,1,1
30,177,78,M,1956,Winter,Sankt Moritz,Shooting,Thanks,1,2
39,176,76,M,1992,Summer,Athina,Sailing,Thanks,1,1
31,174,60,M,1992,Summer,Roma,Rowing,Thanks,1,1
36,187,85,F,2008,Summer,Beijing,Basketball,Thanks,1,1
30,179,77,M,1968,Summer,Mexico City,Fencing,Thanks,1,1
16,171,59,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
25,169,54,M,1948,Summer,Munich,Fencing,Thanks,1,1
21,180,64,M,1980,Summer,Munich,Athletics,Thanks,1,2
21,161,55,M,1964,Summer,Rio de Janeiro,Athletics,Thanks,1,1
21,186,70,M,1964,Summer,Tokyo,Athletics,Thanks,1,1
28,178,72,M,1948,Summer,Albertville,Hockey,Thanks,1,2
30,183,81,F,2016,Summer,Seoul,Luge,Thanks,1,1
19,165,35,M,1996,Summer,Tokyo,Diving,Thanks,1,2
25,175,68,M,1920,Summer,Munich,Shooting,Thanks,1,1
23,170,40,M,1956,Summer,Munich,Athletics,Thanks,1,1
24,172,66,M,1998,Summer,Munich,Diving,Thanks,1,2
20,182,76,M,1996,Summer,Atlanta,Judo,Thanks,1,1
16,185,66,M,1964,Summer,Roma,Athletics,Thanks,1,1
29,165,61,M,2000,Summer,Vancouver,Shooting,Thanks,1,1
24,184,82,M,1920,Summer,Sydney,Shooting,Thanks,1,1
23,167,72,F,1998,Summer,Vancouver,Rowing,Thanks,1,1
25,183,86,M,2000,Summer,Helsinki,Figure Skating,Thanks,1,1
32,170,63,M,1980,Summer,Moskva,Shooting,Thanks,1,1
17,180,72,M,2012,Summer,Stockholm,Polo,Thanks,1,1
21,190,76,M,1984,Summer,Munich,Athletics,Thanks,1,2
31,181,90,F,2012,Summer,Beijing,Sailing,Thanks,1,1
19,180,62,M,2012,Summer,Munich,Athletics,Thanks,1,1
20,176,73,M,1980,Summer,Munich,Freestyle Skiing,Thanks,1,1
26,180,61,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
27,175,75,F,1948,Summer,Atlanta,Weightlifting,Thanks,1,2
26,181,77,M,2012,Summer,Tokyo,Athletics,Thanks,1,1
31,175,69,M,1948,Summer,Paris,Hockey,Thanks,1,1
24,177,67,M,2008,Summer,Beijing,Ice Hockey,Thanks,1,1
34,173,65,M,1976,Summer,Amsterdam,Swimming,Thanks,1,2
21,169,63,M,1992,Summer,Barcelona,Athletics,Thanks,1,1
15,184,79,M,2016,Summer,Rio de Janeiro,Swimming,Thanks,1,2
18,173,58,F,1964,Summer,Los Angeles,Athletics,Thanks,1,1
22,181,69,M,1964,Summer,Munich,Swimming,Thanks,1,2
22,173,75,F,2012,Summer,Sydney,Fencing,Thanks,1,2
29,182,71,M,1992,Summer,Beijing,Athletics,Thanks,1,1
28,179,82,F,2016,Summer,Seoul,Football,Thanks,1,1
15,189,74,M,1996,Summer,Los Angeles,Athletics,Thanks,1,1
16,174,74,M,1998,Winter,Nagano,Skeleton,Thanks,1,1
28,183,61,M,1980,Summer,Rio de Janeiro,Athletics,Thanks,1,2
20,178,67,F,2012,Summer,Rio de Janeiro,Athletics,Thanks,1,1
26,171,77,M,1976,Summer,Sydney,Cycling,Thanks,1,2
17,175,66,M,2000,Summer,Los Angeles,Athletics,Thanks,1,1
27,163,41,M,1994,Summer,Rio de Janeiro,Athletics,Thanks,1,2
25,170,61,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
31,179,72,F,2012,Summer,Rio de Janeiro,Athletics,Thanks,1,1
21,166,60,M,1980,Summer,Los Angeles,Fencing,Thanks,1,1
34,158,61,F,1994,Summer,Sydney,Wrestling,Thanks,1,2
41,151,42,F,1994,Summer,Sydney,Shooting,Thanks,1,2
13,143,24,F,2016,Summer,Beijing,Athletics,Thanks,1,1
28,186,70,M,1992,Summer,Barcelona,Athletics,Thanks,1,1
32,158,55,F,2006,Summer,Sydney,Shooting,Thanks,1,1
34,162,69,M,1948,Winter,Albertville,Weightlifting,Thanks,1,2
28,192,95,M,1932,Summer,Montreal,Modern Pentathlon,Thanks,1,1
30,190,92,M,1996,Summer,Atlanta,Football,Silver,1,1
26,167,65,M,2008,Summer,Rio de Janeiro,Athletics,Thanks,1,1
17,161,54,F,2012,Summer,Albertville,Equestrianism,Thanks,1,1
30,185,75,M,1994,Summer,Munich,Cross Country Skiing,Thanks,1,2
27,189,80,M,1952,Summer,Rio de Janeiro,Athletics,Thanks,1,1
24,188,79,M,1976,Summer,Barcelona,Hockey,Thanks,1,2
32,172,62,M,1984,Summer,Moskva,Fencing,Thanks,1,2
26,177,74,M,1968,Summer,Barcelona,Water Polo,Thanks,1,1
19,175,58,F,2008,Summer,London,Athletics,Thanks,1,1
32,176,77,F,1996,Summer,Rio de Janeiro,Shooting,Thanks,1,1
21,173,53,M,1996,Summer,Rio de Janeiro,Diving,Thanks,1,2
20,165,50,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
31,191,77,M,1996,Summer,Munich,Snowboarding,Thanks,1,1
35,164,68,F,1984,Summer,Barcelona,Fencing,Thanks,1,1
27,181,90,M,1956,Winter,Seoul,Cross Country Skiing,Thanks,1,1
31,169,71,M,1988,Summer,Moskva,Handball,Thanks,1,1
29,175,68,F,2016,Summer,Rio de Janeiro,Shooting,Thanks,1,1
28,168,67,M,1968,Summer,Mexico City,Fencing,Thanks,1,1
25,183,76,M,2012,Summer,Sydney,Equestrianism,Thanks,1,1
36,181,77,F,2008,Summer,Beijing,Athletics,Thanks,1,1
36,192,94,F,2008,Summer,Vancouver,Athletics,Thanks,1,1
22,195,82,M,1996,Summer,Rio de Janeiro,Sailing,Thanks,1,1
26,186,85,M,1996,Summer,Seoul,Football,Thanks,1,1
30,181,68,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
20,176,65,M,2008,Summer,Munich,Athletics,Thanks,1,4
20,184,84,M,2012,Summer,Roma,Athletics,Thanks,1,1
23,168,62,M,1964,Summer,Beijing,Athletics,Thanks,1,1
26,177,92,M,2000,Summer,Sydney,Boxing,Thanks,1,3
24,168,72,M,2008,Summer,Sydney,Handball,Thanks,1,2
19,175,67,M,2004,Summer,Atlanta,Fencing,Thanks,1,1
38,196,85,M,1996,Summer,Atlanta,Fencing,Thanks,1,1
