age,workclass,education,edu-num,marital-status,occupation,relationship,race,sex,income
49, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
29, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
43, Local-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female, <=50K
39, Private, Assoc-acdm,12, Never-married, Transport-moving, Not-in-family, Black, Male, <=50K
35, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, <=50K
52, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
25, Private, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, Black, Male, <=50K
20, Self-emp-inc, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female, <=50K
46, Private, Some-college,10, Divorced, Other-service, Unmarried, White, Female, <=50K
24, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
29, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male, <=50K
21, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male, <=50K
37, Federal-gov, Bachelors,13, Divorced, Exec-managerial, Other-relative, White, Female, <=50K
43, Federal-gov, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, <=50K
19, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
47, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, <=50K
61, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
21, ?, Assoc-acdm,12, Never-married, ?, Not-in-family, White, Male, <=50K
35, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
60, Private, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, <=50K
27, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
57, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, <=50K
56, Private, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
27, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
47, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male, <=50K
28, Self-emp-not-inc, 12th,8, Divorced, Other-service, Unmarried, White, Female, <=50K
43, Private, 10th,6, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
63, Local-gov, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
22, ?, Some-college,10, Never-married, ?, Own-child, White, Male, <=50K
25, Private, HS-grad,9, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female, <=50K
35, Self-emp-not-inc, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male, >50K
20, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female, <=50K
48, Private, 10th,6, Married-civ-spouse, Sales, Husband, White, Male, <=50K
30, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female, <=50K
31, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
20, Private, HS-grad,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Female, <=50K
57, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
41, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female, >50K
33, Private, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Female, <=50K
27, Private, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, >50K
22, Private, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
50, Private, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, Black, Female, >50K
40, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
37, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
40, ?, Assoc-acdm,12, Divorced, ?, Not-in-family, White, Male, <=50K
53, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
38, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
25, State-gov, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male, <=50K
22, ?, 12th,8, Never-married, ?, Own-child, Black, Male, <=50K
18, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male, <=50K
41, Private, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, >50K
33, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female, <=50K
33, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female, <=50K
67, State-gov, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
47, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
24, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male, <=50K
32, Local-gov, 7th-8th,4, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
29, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female, <=50K
25, Private, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male, <=50K
33, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
55, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
31, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, >50K
32, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
18, Private, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male, <=50K
36, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
58, Private, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female, <=50K
34, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
19, Private, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male, <=50K
21, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female, <=50K
36, Self-emp-inc, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male, <=50K
37, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female, >50K
43, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female, <=50K
52, State-gov, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male, <=50K
48, Private, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female, <=50K
43, Private, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female, <=50K
22, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, <=50K
57, Private, 5th-6th,3, Divorced, Transport-moving, Unmarried, White, Male, <=50K
37, Private, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
39, Private, Some-college,10, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female, <=50K
54, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, >50K
27, Private, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Male, <=50K
21, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
65, Private, Some-college,10, Separated, Adm-clerical, Not-in-family, White, Female, <=50K
30, Private, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female, <=50K
22, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Female, <=50K
26, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, <=50K
25, Private, 11th,7, Separated, Craft-repair, Own-child, White, Male, <=50K
35, ?, Assoc-voc,11, Married-civ-spouse, ?, Wife, White, Female, >50K
47, Private, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
23, Private, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Male, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male, >50K
39, Self-emp-not-inc, Some-college,10, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male, <=50K
55, Private, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
24, State-gov, Masters,14, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female, <=50K
46, Self-emp-inc, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
53, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
44, Private, 11th,7, Separated, Other-service, Unmarried, Black, Female, <=50K
40, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female, <=50K
48, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
26, Private, Assoc-voc,11, Separated, Adm-clerical, Unmarried, White, Female, <=50K
22, Private, HS-grad,9, Never-married, Sales, Own-child, White, Female, <=50K
35, ?, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female, <=50K
20, ?, Some-college,10, Never-married, ?, Unmarried, White, Female, <=50K
43, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
37, Local-gov, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female, <=50K
30, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, <=50K
41, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male, <=50K
38, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
77, ?, 9th,5, Married-civ-spouse, ?, Husband, Black, Male, <=50K
42, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, <=50K
20, Private, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male, <=50K
36, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
32, Federal-gov, Assoc-voc,11, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male, <=50K
27, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
25, State-gov, Some-college,10, Divorced, Protective-serv, Other-relative, White, Male, <=50K
40, Private, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
18, ?, 11th,7, Never-married, ?, Own-child, White, Male, <=50K
49, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
17, Private, 11th,7, Never-married, Other-service, Own-child, White, Female, <=50K
29, Private, HS-grad,9, Never-married, Sales, Unmarried, White, Female, <=50K
47, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, >50K
24, Self-emp-not-inc, Some-college,10, Separated, Handlers-cleaners, Own-child, White, Male, <=50K
58, ?, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male, <=50K
29, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
45, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female, >50K
30, Private, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
19, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male, <=50K
59, Private, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
47, Private, 7th-8th,4, Married-spouse-absent, Other-service, Unmarried, White, Female, <=50K
41, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, Black, Male, <=50K
28, Private, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, White, Male, <=50K
46, Private, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
40, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
66, State-gov, 10th,6, Divorced, Other-service, Not-in-family, Black, Female, <=50K
30, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male, >50K
44, Self-emp-not-inc, Some-college,10, Never-married, Craft-repair, Own-child, White, Male, <=50K
58, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
21, Private, 7th-8th,4, Never-married, Other-service, Other-relative, White, Male, <=50K
59, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Female, <=50K
35, Local-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
45, Private, 9th,5, Married-civ-spouse, Adm-clerical, Husband, Black, Male, >50K
30, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
33, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male, <=50K
26, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female, <=50K
48, Private, Some-college,10, Separated, Sales, Unmarried, Black, Female, <=50K
31, Private, HS-grad,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Female, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
48, Private, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female, <=50K
30, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, >50K
19, ?, 9th,5, Never-married, ?, Not-in-family, White, Female, <=50K
37, Local-gov, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, Black, Female, >50K
53, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
18, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female, <=50K
38, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
34, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Male, <=50K
45, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, >50K
33, Local-gov, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
35, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Wife, White, Female, <=50K
22, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male, <=50K
35, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female, <=50K
45, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male, <=50K
17, Private, 11th,7, Never-married, Farming-fishing, Own-child, White, Male, <=50K
50, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
38, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
33, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
46, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, <=50K
25, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female, <=50K
64, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
62, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
17, Private, 11th,7, Never-married, Sales, Own-child, White, Male, <=50K
61, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
40, State-gov, Doctorate,16, Never-married, Prof-specialty, Not-in-family, Black, Female, <=50K
21, Private, HS-grad,9, Never-married, Exec-managerial, Other-relative, White, Female, <=50K
39, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
35, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
29, Private, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
27, Federal-gov, Assoc-acdm,12, Never-married, Transport-moving, Not-in-family, Black, Male, <=50K
20, Private, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
34, ?, Some-college,10, Married-civ-spouse, ?, Wife, White, Female, >50K
51, Local-gov, Masters,14, Never-married, Prof-specialty, Own-child, White, Male, <=50K
45, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female, <=50K
20, ?, Some-college,10, Never-married, ?, Own-child, White, Female, <=50K
31, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
