Age,Height,Weight,Sex,Year,Season,City,Sport,Medal,AOS,AOE
33,174,74,M,1952,Summer,Helsinki,Shooting,Thanks,1,1
17,169,55,F,2016,Summer,Rio de Janeiro,Synchronized Swimming,Thanks,1,1
23,150,52,M,1988,Summer,Seoul,Weightlifting,Thanks,1,1
28,174,67,M,1980,Winter,Lake Placid,Biathlon,Bronze,1,3
18,174,49,F,2012,Summer,London,Rhythmic Gymnastics,Thanks,1,1
18,183,73,M,2004,Summer,Athina,Swimming,Thanks,1,4
22,183,73,M,2008,Summer,Beijing,Swimming,Thanks,1,4
25,178,72,M,1980,Summer,Moskva,Fencing,Gold,1,1
21,166,63,M,2000,Summer,Sydney,Gymnastics,Thanks,1,8
25,182,75,M,2004,Summer,Athina,Swimming,Thanks,1,2
23,169,60,M,2006,Winter,Torino,Cross Country Skiing,Thanks,1,3
23,175,71,M,1948,Summer,London,Football,Thanks,1,1
21,183,70,M,1948,Summer,London,Athletics,Thanks,1,1
26,184,78,M,2000,Summer,Sydney,Cycling,Thanks,1,2
30,184,78,M,2004,Summer,Athina,Cycling,Thanks,1,2
25,180,70,M,2008,Summer,Beijing,Cycling,Thanks,1,1
23,176,67,M,1928,Summer,Amsterdam,Athletics,Thanks,1,1
26,168,146,M,1920,Summer,Antwerpen,Weightlifting,Silver,1,1
30,168,146,M,1924,Summer,Paris,Weightlifting,Thanks,1,1
24,160,50,F,2006,Winter,Torino,Snowboarding,Thanks,1,1
29,188,98,M,1992,Winter,Albertville,Bobsleigh,Thanks,1,1
31,188,98,M,1994,Winter,Lillehammer,Bobsleigh,Thanks,1,1
35,188,98,M,1998,Winter,Nagano,Bobsleigh,Thanks,1,1
21,178,70,M,1948,Summer,London,Swimming,Thanks,1,1
26,190,78,F,2004,Summer,Athina,Basketball,Thanks,1,1
23,175,71,M,1928,Summer,Amsterdam,Football,Thanks,1,1
21,170,60,M,1992,Summer,Barcelona,Athletics,Thanks,1,1
21,188,78,M,1984,Summer,Los Angeles,Cycling,Thanks,1,1
25,160,57,M,1988,Summer,Seoul,Wrestling,Thanks,1,1
25,185,82,M,1948,Summer,London,Rowing,Thanks,1,1
19,155,59,F,2016,Summer,Rio de Janeiro,Gymnastics,Thanks,1,4
20,171,59,M,1996,Summer,Atlanta,Sailing,Thanks,1,1
43,175,72,M,1968,Summer,Mexico City,Shooting,Thanks,1,1
47,175,72,M,1972,Summer,Munich,Shooting,Thanks,1,1
25,183,73,M,2012,Summer,London,Cycling,Thanks,1,1
29,183,73,M,2016,Summer,Rio de Janeiro,Cycling,Thanks,1,1
24,179,77,F,2012,Summer,London,Canoeing,Thanks,1,2
19,175,71,M,1992,Summer,Barcelona,Football,Bronze,1,1
32,174,60,M,1968,Summer,Mexico City,Athletics,Thanks,1,1
25,178,61,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
27,187,88,M,1996,Summer,Atlanta,Handball,Thanks,1,1
34,171,63,M,1984,Summer,Los Angeles,Archery,Thanks,1,1
16,185,82,M,1904,Summer,St. Louis,Rowing,Silver,1,1
37,178,81,M,1968,Summer,Mexico City,Boxing,Thanks,1,1
17,162,42,F,1972,Summer,Munich,Athletics,Thanks,1,1
18,165,58,M,2012,Summer,London,Athletics,Thanks,1,1
22,165,58,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
16,158,44,F,1996,Summer,Atlanta,Gymnastics,Bronze,1,6
20,158,44,F,2000,Summer,Sydney,Gymnastics,Gold,1,6
35,168,63,M,2000,Summer,Sydney,Wrestling,Thanks,1,1
27,172,107,M,2008,Summer,Beijing,Boxing,Thanks,1,1
24,176,67,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
20,175,71,M,1992,Summer,Barcelona,Football,Bronze,1,1
28,170,64,F,1992,Summer,Barcelona,Table Tennis,Thanks,1,2
24,190,85,F,2008,Summer,Beijing,Tennis,Thanks,1,1
32,173,66,F,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Thanks,1,2
23,185,84,M,1928,Summer,Amsterdam,Water Polo,Gold,1,1
31,183,85,M,1992,Winter,Albertville,Ice Hockey,Thanks,1,1
33,183,85,M,1994,Winter,Lillehammer,Ice Hockey,Thanks,1,1
17,161,53,F,2004,Summer,Athina,Swimming,Thanks,1,2
24,174,62,M,1998,Winter,Nagano,Figure Skating,Thanks,1,1
21,168,62,M,1964,Summer,Tokyo,Athletics,Thanks,1,1
26,190,84,F,2016,Summer,Rio de Janeiro,Basketball,Thanks,1,1
19,170,69,F,1980,Winter,Lake Placid,Luge,Bronze,1,1
23,170,69,F,1984,Winter,Sarajevo,Luge,Thanks,1,1
22,183,85,M,2002,Winter,Salt Lake City,Ice Hockey,Thanks,1,1
24,170,70,M,1984,Summer,Los Angeles,Shooting,Thanks,1,1
24,175,79,M,1996,Summer,Atlanta,Hockey,Thanks,1,1
21,175,71,M,1980,Summer,Moskva,Football,Thanks,1,1
19,180,70,M,1992,Summer,Barcelona,Athletics,Thanks,1,2
23,180,70,M,1996,Summer,Atlanta,Athletics,Thanks,1,2
23,170,67,M,1996,Summer,Atlanta,Football,Bronze,1,1
28,148,43,F,2000,Summer,Sydney,Athletics,Thanks,1,1
32,148,43,F,2004,Summer,Athina,Athletics,Thanks,1,1
29,165,68,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
26,168,59,F,1992,Summer,Barcelona,Athletics,Thanks,1,1
50,159,54,F,1988,Summer,Seoul,Shooting,Thanks,1,2
24,175,76,F,2004,Summer,Athina,Handball,Thanks,1,1
15,178,70,M,1936,Summer,Berlin,Swimming,Thanks,1,1
21,177,73,M,2000,Summer,Sydney,Rowing,Thanks,1,1
24,177,73,M,2004,Summer,Athina,Rowing,Bronze,1,1
28,177,73,M,2008,Summer,Beijing,Rowing,Thanks,1,1
25,187,71,M,1984,Summer,Los Angeles,Cycling,Thanks,1,1
19,175,64,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
29,184,79,F,2008,Summer,Beijing,Handball,Thanks,1,1
23,186,125,M,1996,Summer,Atlanta,Wrestling,Thanks,1,1
22,186,75,M,1988,Summer,Seoul,Boxing,Thanks,1,1
28,162,57,F,2012,Summer,London,Judo,Thanks,1,1
32,162,57,F,2016,Summer,Rio de Janeiro,Judo,Thanks,1,1
29,173,63,M,1960,Summer,Roma,Boxing,Thanks,1,1
24,193,70,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
24,177,75,M,1968,Summer,Mexico City,Boxing,Thanks,1,2
28,177,75,M,1972,Summer,Munich,Boxing,Bronze,1,2
21,182,73,M,1964,Summer,Tokyo,Hockey,Thanks,1,1
25,182,73,M,1968,Summer,Mexico City,Hockey,Thanks,1,1
29,182,73,M,1972,Summer,Munich,Hockey,Thanks,1,1
22,168,73,M,1992,Summer,Barcelona,Hockey,Thanks,1,1
26,168,73,M,1996,Summer,Atlanta,Hockey,Silver,1,1
30,168,73,M,2000,Summer,Sydney,Hockey,Thanks,1,1
23,170,64,M,1964,Summer,Tokyo,Hockey,Thanks,1,1
30,170,64,M,1972,Summer,Munich,Hockey,Thanks,1,1
22,175,74,M,1984,Summer,Los Angeles,Shooting,Thanks,1,3
26,175,74,M,1988,Summer,Seoul,Shooting,Thanks,1,3
30,175,74,M,1992,Summer,Barcelona,Shooting,Thanks,1,3
34,175,74,M,1996,Summer,Atlanta,Shooting,Bronze,1,3
38,175,74,M,2000,Summer,Sydney,Shooting,Thanks,1,3
22,193,80,M,1968,Summer,Mexico City,Hockey,Thanks,1,1
26,193,80,M,1972,Summer,Munich,Hockey,Thanks,1,1
30,193,80,M,1976,Summer,Montreal,Hockey,Thanks,1,1
34,193,80,M,1980,Summer,Moskva,Hockey,Silver,1,1
20,183,67,M,1960,Summer,Roma,Hockey,Bronze,1,1
24,183,67,M,1964,Summer,Tokyo,Hockey,Thanks,1,1
28,183,67,M,1968,Summer,Mexico City,Hockey,Thanks,1,1
18,183,78,M,1996,Summer,Atlanta,Hockey,Silver,1,1
22,183,78,M,2000,Summer,Sydney,Hockey,Thanks,1,1
26,183,78,M,2004,Summer,Athina,Hockey,Thanks,1,1
30,183,78,M,2008,Summer,Beijing,Hockey,Silver,1,1
34,183,78,M,2012,Summer,London,Hockey,Thanks,1,1
36,179,74,M,1924,Summer,Paris,Sailing,Thanks,1,2
40,179,74,M,1928,Summer,Amsterdam,Sailing,Thanks,1,2
45,179,74,M,1932,Summer,Los Angeles,Sailing,Bronze,1,2
20,191,63,F,2008,Summer,Beijing,Athletics,Thanks,1,1
24,191,63,F,2012,Summer,London,Athletics,Thanks,1,1
28,191,63,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
22,185,82,M,1956,Summer,Melbourne,Rowing,Thanks,1,1
16,165,50,F,2000,Summer,Sydney,Rhythmic Gymnastics,Thanks,1,1
21,170,63,F,1996,Summer,Atlanta,Sailing,Thanks,1,1
26,170,63,F,2000,Summer,Sydney,Sailing,Bronze,1,1
29,170,63,F,2004,Summer,Athina,Sailing,Thanks,1,1
21,198,87,M,1980,Summer,Moskva,Volleyball,Thanks,1,1
25,198,87,M,1984,Summer,Los Angeles,Volleyball,Silver,1,1
29,198,87,M,1988,Summer,Seoul,Volleyball,Thanks,1,1
33,198,87,M,1992,Summer,Barcelona,Volleyball,Gold,1,1
20,190,90,M,1956,Summer,Melbourne,Basketball,Thanks,1,1
24,190,90,M,1960,Summer,Roma,Basketball,Bronze,1,1
28,190,90,M,1964,Summer,Tokyo,Basketball,Bronze,1,1
21,182,68,M,1992,Summer,Barcelona,Football,Gold,1,1
18,172,63,M,1952,Summer,Helsinki,Boxing,Thanks,1,1
16,185,82,F,1996,Summer,Atlanta,Rowing,Thanks,1,1
22,188,85,M,2000,Summer,Sydney,Football,Silver,1,1
34,178,76,M,1968,Summer,Mexico City,Equestrianism,Thanks,1,1
27,174,74,M,1924,Summer,Paris,Shooting,Thanks,1,1
39,174,74,M,1936,Summer,Berlin,Shooting,Thanks,1,1
20,182,64,M,1964,Summer,Tokyo,Boxing,Thanks,1,1
23,177,72,M,1960,Summer,Roma,Canoeing,Thanks,1,1
21,180,87,M,2012,Summer,London,Athletics,Thanks,1,1
26,180,87,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
23,190,85,F,1996,Summer,Atlanta,Basketball,Thanks,1,1
26,193,100,M,2016,Summer,Rio de Janeiro,Rugby Sevens,Thanks,1,1
29,165,57,M,1964,Summer,Tokyo,Cycling,Thanks,1,2
25,175,64,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
34,193,83,M,1960,Summer,Roma,Fencing,Thanks,1,2
18,176,70,M,1900,Summer,Paris,Cycling,Thanks,1,1
21,165,55,F,2008,Summer,Beijing,Synchronized Swimming,Thanks,1,2
25,165,55,F,2012,Summer,London,Synchronized Swimming,Thanks,1,2
21,176,67,M,1912,Summer,Stockholm,Athletics,Thanks,1,2
28,178,72,M,1928,Summer,Amsterdam,Fencing,Thanks,1,3
26,170,68,M,1992,Summer,Barcelona,Athletics,Thanks,1,2
26,172,63,M,2012,Summer,London,Boxing,Thanks,1,1
18,170,65,M,2016,Summer,Rio de Janeiro,Swimming,Thanks,1,1
24,167,62,M,1984,Summer,Los Angeles,Gymnastics,Thanks,1,7
26,173,59,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
30,173,59,M,1988,Summer,Seoul,Athletics,Thanks,1,1
20,162,69,M,1976,Summer,Montreal,Weightlifting,Thanks,1,1
24,162,69,M,1980,Summer,Moskva,Weightlifting,Thanks,1,1
21,174,77,M,1960,Summer,Roma,Water Polo,Gold,1,1
24,177,72,M,2004,Summer,Athina,Equestrianism,Thanks,1,2
28,177,72,M,2008,Summer,Beijing,Equestrianism,Thanks,1,2
32,177,72,M,2012,Summer,London,Equestrianism,Thanks,1,2
19,178,78,F,1980,Summer,Moskva,Rowing,Thanks,1,1
21,174,76,M,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Thanks,1,1
25,174,76,M,1960,Winter,Squaw Valley,Ice Hockey,Thanks,1,1
29,174,76,M,1964,Winter,Innsbruck,Ice Hockey,Thanks,1,1
27,187,85,M,2000,Summer,Sydney,Athletics,Thanks,1,1
19,187,70,M,2008,Summer,Beijing,Football,Silver,1,1
14,164,58,F,1928,Summer,Amsterdam,Gymnastics,Silver,1,1
23,172,70,F,2000,Summer,Sydney,Softball,Gold,1,1
23,174,72,M,1964,Winter,Innsbruck,Luge,Thanks,1,2
25,176,67,M,1920,Summer,Antwerpen,Athletics,Thanks,1,3
29,176,67,M,1924,Summer,Paris,Athletics,Thanks,1,3
23,184,77,M,2000,Summer,Sydney,Football,Thanks,1,1
25,185,84,M,1924,Summer,Paris,Water Polo,Thanks,1,1
20,201,95,M,2008,Summer,Beijing,Basketball,Thanks,1,1
33,176,70,F,1996,Summer,Atlanta,Cycling,Thanks,1,1
25,182,75,M,1984,Summer,Los Angeles,Equestrianism,Thanks,1,2
29,182,75,M,1988,Summer,Seoul,Equestrianism,Thanks,1,2
23,164,68,M,1972,Summer,Munich,Weightlifting,Thanks,1,1
25,174,70,F,1976,Summer,Montreal,Rowing,Thanks,1,1
24,201,102,M,1968,Summer,Mexico City,Volleyball,Thanks,1,1
28,201,102,M,1972,Summer,Munich,Volleyball,Thanks,1,1
15,160,45,M,1988,Summer,Seoul,Rowing,Thanks,1,1
32,175,76,M,1936,Summer,Berlin,Art Competitions,Thanks,1,1
22,172,63,M,1952,Summer,Helsinki,Boxing,Thanks,1,1
25,172,74,M,1972,Summer,Munich,Wrestling,Thanks,1,1
20,178,72,F,1976,Summer,Montreal,Rowing,Thanks,1,1
24,178,72,F,1980,Summer,Moskva,Rowing,Thanks,1,1
31,185,90,M,1964,Summer,Tokyo,Water Polo,Gold,1,1
28,165,55,M,1964,Summer,Tokyo,Athletics,Thanks,1,1
32,165,55,M,1968,Summer,Mexico City,Athletics,Thanks,1,1
22,176,82,M,2006,Winter,Torino,Ice Hockey,Thanks,1,1
26,176,82,M,2010,Winter,Vancouver,Ice Hockey,Thanks,1,1
30,176,82,M,2014,Winter,Sochi,Ice Hockey,Thanks,1,1
21,182,82,M,2014,Winter,Sochi,Freestyle Skiing,Thanks,1,1
25,178,76,M,1980,Winter,Lake Placid,Cross Country Skiing,Thanks,1,3
33,174,74,M,1948,Summer,London,Shooting,Thanks,1,1
24,177,77,M,1984,Winter,Sarajevo,Cross Country Skiing,Thanks,1,1
24,150,51,M,2004,Summer,Athina,Boxing,Thanks,1,1
23,184,80,M,1984,Summer,Los Angeles,Shooting,Thanks,1,1
50,172,80,M,1968,Summer,Mexico City,Shooting,Thanks,1,1
28,178,72,M,1976,Summer,Montreal,Fencing,Thanks,1,2
21,180,70,M,1992,Summer,Barcelona,Athletics,Thanks,1,2
25,180,70,M,1996,Summer,Atlanta,Athletics,Thanks,1,2
36,169,64,F,2016,Summer,Rio de Janeiro,Canoeing,Thanks,1,2
21,181,76,M,1992,Summer,Barcelona,Athletics,Thanks,1,2
25,181,76,M,1996,Summer,Atlanta,Athletics,Thanks,1,2
19,165,60,F,2004,Summer,Athina,Football,Thanks,1,1
21,172,63,M,1948,Summer,London,Boxing,Thanks,1,1
24,172,63,M,1964,Summer,Tokyo,Boxing,Thanks,1,1
16,152,46,F,2000,Summer,Sydney,Diving,Thanks,1,1
28,179,74,M,1948,Summer,London,Sailing,Bronze,1,1
32,179,74,M,1952,Summer,Helsinki,Sailing,Thanks,1,1
23,173,74,M,1972,Summer,Munich,Canoeing,Gold,1,1
25,185,84,M,1920,Summer,Antwerpen,Water Polo,Thanks,2,2
21,178,70,M,1920,Summer,Antwerpen,Swimming,Thanks,2,2
25,178,84,M,1932,Summer,Los Angeles,Water Polo,Thanks,1,1
22,189,79,M,1988,Summer,Seoul,Swimming,Thanks,1,2
17,165,54,F,2016,Summer,Rio de Janeiro,Diving,Thanks,1,1
18,199,80,M,2016,Summer,Rio de Janeiro,Fencing,Thanks,1,1
39,174,74,M,2008,Summer,Beijing,Shooting,Thanks,1,1
28,187,87,M,2016,Summer,Rio de Janeiro,Handball,Thanks,1,1
21,188,74,M,1988,Summer,Seoul,Swimming,Thanks,1,3
19,185,68,M,2004,Summer,Athina,Athletics,Thanks,1,1
18,174,74,F,2012,Summer,London,Shooting,Thanks,1,1
19,160,55,F,2012,Summer,London,Shooting,Thanks,1,1
30,170,64,F,1992,Summer,Barcelona,Athletics,Thanks,1,1
21,168,54,F,2000,Summer,Sydney,Athletics,Thanks,1,3
24,168,54,F,2004,Summer,Athina,Athletics,Thanks,1,3
28,168,54,F,2008,Summer,Beijing,Athletics,Thanks,1,3
32,168,54,F,2012,Summer,London,Athletics,Thanks,1,3
36,168,54,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,3
27,188,82,M,2016,Summer,Rio de Janeiro,Hockey,Thanks,1,1
31,183,72,M,1912,Summer,Stockholm,Fencing,Thanks,1,1
22,180,82,M,1960,Winter,Squaw Valley,Ice Hockey,Thanks,1,1
29,185,73,M,1968,Summer,Mexico City,Athletics,Thanks,1,1
23,170,68,M,1996,Summer,Atlanta,Football,Thanks,1,1
28,171,59,M,1960,Summer,Roma,Athletics,Thanks,1,2
23,176,65,M,2008,Summer,Beijing,Athletics,Thanks,1,1
26,175,68,M,1964,Summer,Tokyo,Athletics,Thanks,1,1
19,173,63,F,1996,Summer,Atlanta,Swimming,Thanks,1,1
25,180,73,M,1960,Summer,Roma,Wrestling,Thanks,1,1
31,178,72,M,1952,Summer,Helsinki,Fencing,Thanks,1,4
39,178,72,M,1960,Summer,Roma,Fencing,Thanks,1,4
18,155,47,F,1972,Summer,Munich,Gymnastics,Thanks,1,6
23,168,68,M,1972,Summer,Munich,Canoeing,Thanks,1,1
15,160,54,F,1968,Summer,Mexico City,Swimming,Thanks,1,6
19,160,54,F,1972,Summer,Munich,Swimming,Thanks,1,6
16,165,52,M,1960,Summer,Roma,Rowing,Thanks,1,1
18,168,55,F,1984,Summer,Los Angeles,Synchronized Swimming,Thanks,1,1
32,174,95,M,1992,Summer,Barcelona,Shooting,Thanks,1,2
36,174,95,M,1996,Summer,Atlanta,Shooting,Thanks,1,2
40,174,95,M,2000,Summer,Sydney,Shooting,Thanks,1,2
44,174,95,M,2004,Summer,Athina,Shooting,Thanks,1,2
34,170,76,M,1964,Summer,Tokyo,Shooting,Thanks,1,2
38,170,76,M,1968,Summer,Mexico City,Shooting,Thanks,1,2
29,164,65,F,2016,Summer,Rio de Janeiro,Rugby Sevens,Thanks,1,1
27,185,85,M,1952,Summer,Helsinki,Basketball,Thanks,1,1
23,175,71,M,1980,Summer,Moskva,Football,Thanks,1,1
21,180,87,M,1994,Winter,Lillehammer,Alpine Skiing,Thanks,1,1
25,180,87,M,1998,Winter,Nagano,Alpine Skiing,Thanks,1,1
29,180,87,M,2002,Winter,Salt Lake City,Alpine Skiing,Silver,1,1
22,185,71,M,1984,Summer,Los Angeles,Athletics,Thanks,1,2
26,185,71,M,1988,Summer,Seoul,Athletics,Thanks,1,2
23,177,68,M,1996,Summer,Atlanta,Football,Thanks,1,1
24,176,70,M,1948,Summer,London,Cycling,Thanks,1,1
22,172,63,M,1936,Summer,Berlin,Boxing,Thanks,1,1
24,168,57,M,1972,Summer,Munich,Boxing,Thanks,1,1
33,165,69,M,1964,Summer,Tokyo,Cycling,Thanks,1,2
24,180,85,M,2016,Summer,Rio de Janeiro,Wrestling,Thanks,1,1
33,169,67,M,1960,Summer,Roma,Wrestling,Thanks,1,1
24,190,83,M,2008,Summer,Beijing,Basketball,Thanks,1,1
23,191,82,M,2000,Summer,Sydney,Swimming,Thanks,1,1
21,211,98,M,2012,Summer,London,Basketball,Thanks,1,1
24,210,102,M,2012,Summer,London,Basketball,Thanks,1,1
28,210,102,M,2016,Summer,Rio de Janeiro,Basketball,Thanks,1,1
22,190,94,M,1984,Summer,Los Angeles,Sailing,Thanks,1,1
26,190,94,M,1988,Summer,Seoul,Sailing,Thanks,1,1
30,190,94,M,1992,Summer,Barcelona,Sailing,Thanks,1,1
18,185,84,M,1964,Summer,Tokyo,Water Polo,Thanks,1,1
22,168,64,M,1992,Summer,Barcelona,Athletics,Thanks,1,2
26,168,64,M,1996,Summer,Atlanta,Athletics,Thanks,1,2
17,170,62,F,2016,Summer,Rio de Janeiro,Sailing,Thanks,1,1
31,166,85,M,2008,Summer,Beijing,Shooting,Thanks,1,1
25,164,60,M,1988,Summer,Seoul,Cycling,Thanks,1,1
24,182,75,M,2000,Summer,Sydney,Canoeing,Thanks,1,4
28,182,75,M,2004,Summer,Athina,Canoeing,Thanks,1,4
26,185,82,M,1952,Summer,Helsinki,Rowing,Silver,1,1
30,185,82,M,1956,Summer,Melbourne,Rowing,Thanks,1,1
25,176,67,M,1906,Summer,Athina,Athletics,Thanks,1,1
31,175,68,M,1964,Summer,Tokyo,Football,Thanks,1,1
23,173,71,M,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Thanks,1,3
18,162,47,F,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Thanks,1,1
21,167,58,F,2000,Summer,Sydney,Athletics,Thanks,1,2
25,167,58,F,2004,Summer,Athina,Athletics,Thanks,1,2
23,178,70,M,1988,Summer,Seoul,Cycling,Thanks,1,2
27,178,70,M,1992,Summer,Barcelona,Cycling,Thanks,1,2
21,166,63,M,1976,Summer,Montreal,Football,Thanks,1,1
24,184,73,M,2000,Summer,Sydney,Rowing,Thanks,1,1
28,184,73,M,2004,Summer,Athina,Rowing,Bronze,1,1
32,184,73,M,2008,Summer,Beijing,Rowing,Thanks,1,1
25,171,70,M,2004,Summer,Athina,Equestrianism,Thanks,1,1
27,164,56,F,2016,Summer,Rio de Janeiro,Badminton,Thanks,1,1
19,163,60,F,2014,Winter,Sochi,Cross Country Skiing,Thanks,1,1
23,173,70,M,1988,Summer,Seoul,Hockey,Thanks,1,1
27,186,86,M,1964,Summer,Tokyo,Rowing,Gold,1,1
29,186,91,M,1964,Summer,Tokyo,Rowing,Gold,1,1
27,188,113,M,1968,Summer,Mexico City,Athletics,Thanks,1,1
32,172,55,M,1964,Winter,Innsbruck,Cross Country Skiing,Thanks,1,2
23,175,73,M,1980,Summer,Moskva,Canoeing,Thanks,1,3
27,175,73,M,1984,Summer,Los Angeles,Canoeing,Thanks,1,3
22,178,65,F,1968,Summer,Mexico City,Athletics,Thanks,1,2
26,178,65,F,1972,Summer,Munich,Athletics,Thanks,1,2
16,171,55,M,1998,Winter,Nagano,Ski Jumping,Thanks,1,3
20,171,55,M,2002,Winter,Salt Lake City,Ski Jumping,Gold,1,3
24,171,55,M,2006,Winter,Torino,Ski Jumping,Thanks,1,3
28,171,55,M,2010,Winter,Vancouver,Ski Jumping,Gold,1,3
32,171,55,M,2014,Winter,Sochi,Ski Jumping,Thanks,1,3
20,157,54,F,2006,Winter,Torino,Cross Country Skiing,Thanks,1,5
28,157,54,F,2014,Winter,Sochi,Cross Country Skiing,Thanks,1,5
29,184,84,M,1976,Summer,Montreal,Handball,Thanks,1,1
26,165,51,F,2000,Summer,Sydney,Athletics,Thanks,1,1
21,185,82,M,1900,Summer,Paris,Rowing,Bronze,1,1
43,183,71,M,1976,Summer,Montreal,Equestrianism,Thanks,1,2
23,172,63,M,1948,Summer,London,Boxing,Thanks,1,1
40,174,68,M,1956,Summer,Stockholm,Equestrianism,Thanks,1,2
22,175,71,M,1992,Summer,Barcelona,Football,Thanks,1,1
23,172,63,M,1984,Summer,Los Angeles,Boxing,Thanks,1,1
19,165,60,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
21,179,67,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
17,184,82,M,2016,Summer,Rio de Janeiro,Weightlifting,Thanks,1,1
28,183,73,M,1968,Summer,Mexico City,Athletics,Thanks,1,1
32,183,73,M,1972,Summer,Munich,Athletics,Thanks,1,1
19,164,56,M,2010,Winter,Vancouver,Figure Skating,Thanks,1,2
23,164,56,M,2014,Winter,Sochi,Figure Skating,Thanks,1,2
23,182,78,M,1996,Summer,Atlanta,Football,Gold,1,1
20,177,75,M,1936,Summer,Berlin,Basketball,Thanks,1,1
32,190,104,M,2016,Summer,Rio de Janeiro,Rugby Sevens,Thanks,1,1
37,183,75,M,1992,Summer,Barcelona,Shooting,Thanks,1,2
41,183,75,M,1996,Summer,Atlanta,Shooting,Thanks,1,2
27,183,91,M,1998,Winter,Nagano,Ice Hockey,Thanks,1,1
31,183,91,M,2002,Winter,Salt Lake City,Ice Hockey,Silver,1,1
25,170,68,M,2008,Summer,Beijing,Athletics,Thanks,1,1
31,174,74,M,1908,Summer,London,Shooting,Thanks,1,4
24,163,55,F,1964,Summer,Tokyo,Athletics,Bronze,1,3
36,163,55,F,1976,Summer,Montreal,Athletics,Thanks,1,3
28,175,71,M,1948,Summer,London,Football,Thanks,1,1
36,194,92,M,2008,Summer,Beijing,Beach Volleyball,Thanks,1,1
24,176,67,M,1988,Summer,Seoul,Athletics,Thanks,1,1
23,168,56,F,1984,Summer,Los Angeles,Swimming,Thanks,1,1
21,181,68,F,2004,Summer,Athina,Handball,Thanks,1,1
31,177,67,M,2004,Summer,Athina,Cycling,Thanks,1,1
20,164,58,F,1952,Summer,Helsinki,Gymnastics,Thanks,1,5
19,165,53,F,1988,Summer,Seoul,Swimming,Thanks,1,4
21,186,84,F,2008,Summer,Beijing,Handball,Thanks,1,1
25,186,84,F,2012,Summer,London,Handball,Thanks,1,1
29,186,84,F,2016,Summer,Rio de Janeiro,Handball,Thanks,1,1
23,184,83,M,1960,Summer,Roma,Rowing,Thanks,1,1
33,170,69,M,1976,Summer,Montreal,Equestrianism,Thanks,1,2
18,166,50,F,1988,Summer,Seoul,Synchronized Swimming,Thanks,1,2
21,166,50,F,1992,Summer,Barcelona,Synchronized Swimming,Thanks,1,2
21,165,62,F,2004,Summer,Athina,Handball,Thanks,1,1
29,165,62,F,2012,Summer,London,Handball,Bronze,1,1
21,164,58,M,1948,Summer,London,Gymnastics,Thanks,1,8
23,173,76,M,1968,Summer,Mexico City,Boxing,Thanks,1,1
35,180,75,M,1972,Summer,Munich,Sailing,Thanks,1,1
18,173,73,F,1964,Summer,Tokyo,Swimming,Thanks,1,1
18,179,60,M,2012,Summer,London,Athletics,Silver,1,1
22,179,60,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
21,180,81,M,1996,Summer,Atlanta,Boxing,Thanks,1,1
25,180,81,M,2000,Summer,Sydney,Boxing,Thanks,1,1
26,163,66,F,1976,Winter,Innsbruck,Cross Country Skiing,Thanks,1,3
24,170,61,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
35,174,74,M,1920,Summer,Antwerpen,Shooting,Bronze,1,4
20,170,62,M,1976,Summer,Montreal,Athletics,Thanks,1,2
18,170,68,M,1972,Summer,Munich,Cycling,Thanks,1,1
24,158,55,M,2008,Summer,Beijing,Wrestling,Bronze,1,1
25,176,67,M,1924,Summer,Paris,Athletics,Thanks,1,2
22,175,71,M,1976,Summer,Montreal,Boxing,Thanks,1,1
40,178,72,M,1908,Summer,London,Fencing,Thanks,1,3
44,178,72,M,1912,Summer,Stockholm,Fencing,Thanks,1,3
32,185,84,M,1992,Summer,Barcelona,Table Tennis,Thanks,1,1
27,174,75,M,1968,Summer,Mexico City,Cycling,Thanks,1,1
24,182,77,M,1988,Summer,Seoul,Cycling,Thanks,1,2
17,168,80,F,2012,Summer,London,Weightlifting,Thanks,1,1
26,191,100,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
23,171,52,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,2
23,190,80,M,1972,Summer,Munich,Basketball,Thanks,1,1
20,173,71,M,1992,Winter,Albertville,Alpine Skiing,Thanks,1,2
